dataset,q_type,qid,question,concept_tags,student_id,answer_text,selected_option,is_correct,time_s,source,misconception_label,bloom_level,difficulty_label
SYNTH,mcq,1033,Q 1033,NFA,s0630,Selected B,B,1,31,synth,,Remember,Easy
SYNTH,short_answer,1034,Q 1034,regex,s1171,Explains regex,,0,37,synth,miscon-regex,Understand,Hard
SYNTH,mcq,1035,Q 1035,pumping,s0881,Selected D,D,1,27,synth,,Evaluate,Medium
SYNTH,short_answer,1036,Q 1036,equivalence,s0948,Explains equivalence,,0,27,synth,miscon-equivalence,Evaluate,Hard
SYNTH,mcq,1037,Q 1037,subset,s1326,Selected B,B,0,46,synth,miscon-subset,Analyze,Medium
SYNTH,short_answer,1038,Q 1038,closure,s0075,Explains closure,,0,30,synth,miscon-closure,Evaluate,Hard
SYNTH,mcq,1039,Q 1039,parity,s0972,Selected D,D,0,23,synth,miscon-parity,Understand,Easy
SYNTH,short_answer,1040,Q 1040,DFA,s0338,Explains DFA,,0,29,synth,miscon-DFA,Analyze,Medium
SYNTH,mcq,1041,Q 1041,NFA,s1830,Selected B,B,1,15,synth,,Analyze,Easy
SYNTH,short_answer,1042,Q 1042,regex,s0164,Explains regex,,1,45,synth,,Evaluate,Easy
SYNTH,mcq,1043,Q 1043,pumping,s0271,Selected D,D,0,36,synth,miscon-pumping,Analyze,Hard
SYNTH,short_answer,1044,Q 1044,equivalence,s0798,Explains equivalence,,0,50,synth,miscon-equivalence,Create,Easy
SYNTH,mcq,1045,Q 1045,subset,s0943,Selected B,B,1,24,synth,,Apply,Hard
SYNTH,short_answer,1046,Q 1046,closure,s1182,Explains closure,,1,34,synth,,Evaluate,Hard
SYNTH,mcq,1047,Q 1047,parity,s1274,Selected D,D,1,39,synth,,Analyze,Hard
SYNTH,short_answer,1048,Q 1048,DFA,s1116,Explains DFA,,0,41,synth,miscon-DFA,Analyze,Medium
SYNTH,mcq,1049,Q 1049,NFA,s0486,Selected B,B,0,46,synth,miscon-NFA,Create,Easy
SYNTH,short_answer,1050,Q 1050,regex,s1927,Explains regex,,0,44,synth,miscon-regex,Create,Hard
SYNTH,mcq,1051,Q 1051,pumping,s1171,Selected D,D,1,43,synth,,Create,Hard
SYNTH,short_answer,1052,Q 1052,equivalence,s0633,Explains equivalence,,1,41,synth,,Understand,Easy
SYNTH,mcq,1053,Q 1053,subset,s1235,Selected B,B,1,32,synth,,Remember,Hard
SYNTH,short_answer,1054,Q 1054,closure,s1577,Explains closure,,0,47,synth,miscon-closure,Analyze,Medium
SYNTH,mcq,1055,Q 1055,parity,s0633,Selected D,D,1,23,synth,,Understand,Easy
SYNTH,short_answer,1056,Q 1056,DFA,s1954,Explains DFA,,1,24,synth,,Evaluate,Hard
SYNTH,mcq,1057,Q 1057,NFA,s1485,Selected B,B,1,37,synth,,Evaluate,Hard
SYNTH,short_answer,1058,Q 1058,regex,s0686,Explains regex,,1,41,synth,,Understand,Easy
SYNTH,mcq,1059,Q 1059,pumping,s0256,Selected D,D,0,41,synth,miscon-pumping,Understand,Easy
SYNTH,short_answer,1060,Q 1060,equivalence,s0325,Explains equivalence,,1,43,synth,,Remember,Hard
SYNTH,mcq,1061,Q 1061,subset,s0142,Selected B,B,0,46,synth,miscon-subset,Apply,Easy
SYNTH,short_answer,1062,Q 1062,closure,s1587,Explains closure,,0,41,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1063,Q 1063,parity,s1654,Selected D,D,1,44,synth,,Analyze,Medium
SYNTH,short_answer,1064,Q 1064,DFA,s0580,Explains DFA,,1,42,synth,,Evaluate,Hard
SYNTH,mcq,1065,Q 1065,NFA,s0935,Selected B,B,0,44,synth,miscon-NFA,Apply,Medium
SYNTH,short_answer,1066,Q 1066,regex,s0015,Explains regex,,0,53,synth,miscon-regex,Create,Easy
SYNTH,mcq,1067,Q 1067,pumping,s0003,Selected D,D,1,25,synth,,Understand,Medium
SYNTH,short_answer,1068,Q 1068,equivalence,s1983,Explains equivalence,,1,28,synth,,Evaluate,Medium
SYNTH,mcq,1069,Q 1069,subset,s0811,Selected B,B,0,27,synth,miscon-subset,Apply,Medium
SYNTH,short_answer,1070,Q 1070,closure,s1116,Explains closure,,0,34,synth,miscon-closure,Create,Medium
SYNTH,mcq,1071,Q 1071,parity,s1017,Selected D,D,0,32,synth,miscon-parity,Analyze,Medium
SYNTH,short_answer,1072,Q 1072,DFA,s1173,Explains DFA,,1,21,synth,,Analyze,Hard
SYNTH,mcq,1073,Q 1073,NFA,s0922,Selected B,B,1,48,synth,,Apply,Easy
SYNTH,short_answer,1074,Q 1074,regex,s0860,Explains regex,,1,39,synth,,Understand,Medium
SYNTH,mcq,1075,Q 1075,pumping,s1824,Selected D,D,1,37,synth,,Apply,Medium
SYNTH,short_answer,1076,Q 1076,equivalence,s1415,Explains equivalence,,0,36,synth,miscon-equivalence,Remember,Medium
SYNTH,mcq,1077,Q 1077,subset,s1757,Selected B,B,0,33,synth,miscon-subset,Apply,Easy
SYNTH,short_answer,1078,Q 1078,closure,s0048,Explains closure,,1,23,synth,,Analyze,Easy
SYNTH,mcq,1079,Q 1079,parity,s0723,Selected D,D,1,16,synth,,Apply,Hard
SYNTH,short_answer,1000,Q 1000,DFA,s0452,Explains DFA,,0,45,synth,miscon-DFA,Analyze,Easy
SYNTH,mcq,1001,Q 1001,NFA,s0078,Selected B,B,0,37,synth,miscon-NFA,Evaluate,Hard
SYNTH,short_answer,1002,Q 1002,regex,s0791,Explains regex,,1,20,synth,,Apply,Hard
SYNTH,mcq,1003,Q 1003,pumping,s0874,Selected D,D,0,33,synth,miscon-pumping,Evaluate,Easy
SYNTH,short_answer,1004,Q 1004,equivalence,s1972,Explains equivalence,,1,29,synth,,Analyze,Medium
SYNTH,mcq,1005,Q 1005,subset,s0162,Selected B,B,1,37,synth,,Remember,Hard
SYNTH,short_answer,1006,Q 1006,closure,s1159,Explains closure,,1,27,synth,,Create,Medium
SYNTH,mcq,1007,Q 1007,parity,s0282,Selected D,D,1,41,synth,,Evaluate,Hard
SYNTH,short_answer,1008,Q 1008,DFA,s0779,Explains DFA,,0,52,synth,miscon-DFA,Understand,Medium
SYNTH,mcq,1009,Q 1009,NFA,s0422,Selected B,B,0,53,synth,miscon-NFA,Remember,Hard
SYNTH,short_answer,1010,Q 1010,regex,s0760,Explains regex,,0,37,synth,miscon-regex,Evaluate,Medium
SYNTH,mcq,1011,Q 1011,pumping,s1473,Selected D,D,0,41,synth,miscon-pumping,Remember,Easy
SYNTH,short_answer,1012,Q 1012,equivalence,s0754,Explains equivalence,,1,25,synth,,Apply,Easy
SYNTH,mcq,1013,Q 1013,subset,s0331,Selected B,B,1,28,synth,,Evaluate,Easy
SYNTH,short_answer,1014,Q 1014,closure,s0948,Explains closure,,0,36,synth,miscon-closure,Analyze,Hard
SYNTH,mcq,1015,Q 1015,parity,s0423,Selected D,D,0,31,synth,miscon-parity,Analyze,Medium
SYNTH,short_answer,1016,Q 1016,DFA,s0481,Explains DFA,,1,31,synth,,Remember,Medium
SYNTH,mcq,1017,Q 1017,NFA,s1258,Selected B,B,0,39,synth,miscon-NFA,Apply,Hard
SYNTH,short_answer,1018,Q 1018,regex,s1272,Explains regex,,0,45,synth,miscon-regex,Evaluate,Hard
SYNTH,mcq,1019,Q 1019,pumping,s1564,Selected D,D,1,35,synth,,Apply,Hard
SYNTH,short_answer,1020,Q 1020,equivalence,s0806,Explains equivalence,,1,30,synth,,Apply,Medium
SYNTH,mcq,1021,Q 1021,subset,s0848,Selected B,B,1,34,synth,,Create,Medium
SYNTH,short_answer,1022,Q 1022,closure,s0508,Explains closure,,0,38,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1023,Q 1023,parity,s1544,Selected D,D,1,23,synth,,Apply,Medium
SYNTH,short_answer,1024,Q 1024,DFA,s1527,Explains DFA,,1,21,synth,,Understand,Medium
SYNTH,mcq,1025,Q 1025,NFA,s1453,Selected B,B,1,24,synth,,Apply,Easy
SYNTH,short_answer,1026,Q 1026,regex,s1622,Explains regex,,0,40,synth,miscon-regex,Apply,Hard
SYNTH,mcq,1027,Q 1027,pumping,s0249,Selected D,D,1,36,synth,,Analyze,Hard
SYNTH,short_answer,1028,Q 1028,equivalence,s1901,Explains equivalence,,1,19,synth,,Evaluate,Hard
SYNTH,mcq,1029,Q 1029,subset,s0501,Selected B,B,0,32,synth,miscon-subset,Evaluate,Easy
SYNTH,short_answer,1030,Q 1030,closure,s1708,Explains closure,,0,57,synth,miscon-closure,Create,Medium
SYNTH,mcq,1031,Q 1031,parity,s0565,Selected D,D,0,34,synth,miscon-parity,Evaluate,Medium
SYNTH,short_answer,1032,Q 1032,DFA,s0584,Explains DFA,,0,52,synth,miscon-DFA,Understand,Hard
SYNTH,mcq,1033,Q 1033,NFA,s1805,Selected B,B,1,24,synth,,Apply,Medium
SYNTH,short_answer,1034,Q 1034,regex,s0541,Explains regex,,1,23,synth,,Remember,Hard
SYNTH,mcq,1035,Q 1035,pumping,s1555,Selected D,D,1,42,synth,,Create,Hard
SYNTH,short_answer,1036,Q 1036,equivalence,s1433,Explains equivalence,,1,18,synth,,Evaluate,Easy
SYNTH,mcq,1037,Q 1037,subset,s0300,Selected B,B,0,40,synth,miscon-subset,Understand,Easy
SYNTH,short_answer,1038,Q 1038,closure,s1216,Explains closure,,1,21,synth,,Apply,Hard
SYNTH,mcq,1039,Q 1039,parity,s0861,Selected D,D,1,27,synth,,Understand,Hard
SYNTH,short_answer,1040,Q 1040,DFA,s1481,Explains DFA,,1,17,synth,,Analyze,Hard
SYNTH,mcq,1041,Q 1041,NFA,s1916,Selected B,B,1,29,synth,,Understand,Hard
SYNTH,short_answer,1042,Q 1042,regex,s1371,Explains regex,,0,28,synth,miscon-regex,Evaluate,Hard
SYNTH,mcq,1043,Q 1043,pumping,s1579,Selected D,D,1,39,synth,,Evaluate,Hard
SYNTH,short_answer,1044,Q 1044,equivalence,s1758,Explains equivalence,,0,23,synth,miscon-equivalence,Apply,Easy
SYNTH,mcq,1045,Q 1045,subset,s0511,Selected B,B,0,37,synth,miscon-subset,Understand,Easy
SYNTH,short_answer,1046,Q 1046,closure,s1982,Explains closure,,0,30,synth,miscon-closure,Remember,Hard
SYNTH,mcq,1047,Q 1047,parity,s0913,Selected D,D,1,16,synth,,Understand,Easy
SYNTH,short_answer,1048,Q 1048,DFA,s1416,Explains DFA,,0,31,synth,miscon-DFA,Understand,Easy
SYNTH,mcq,1049,Q 1049,NFA,s1763,Selected B,B,1,36,synth,,Analyze,Easy
SYNTH,short_answer,1050,Q 1050,regex,s0981,Explains regex,,1,23,synth,,Apply,Medium
SYNTH,mcq,1051,Q 1051,pumping,s1842,Selected D,D,0,33,synth,miscon-pumping,Evaluate,Medium
SYNTH,short_answer,1052,Q 1052,equivalence,s0395,Explains equivalence,,1,42,synth,,Apply,Hard
SYNTH,mcq,1053,Q 1053,subset,s1454,Selected B,B,1,18,synth,,Analyze,Medium
SYNTH,short_answer,1054,Q 1054,closure,s0690,Explains closure,,1,33,synth,,Analyze,Hard
SYNTH,mcq,1055,Q 1055,parity,s0271,Selected D,D,1,37,synth,,Understand,Easy
SYNTH,short_answer,1056,Q 1056,DFA,s0501,Explains DFA,,1,34,synth,,Remember,Easy
SYNTH,mcq,1057,Q 1057,NFA,s0619,Selected B,B,1,16,synth,,Apply,Hard
SYNTH,short_answer,1058,Q 1058,regex,s0887,Explains regex,,1,23,synth,,Apply,Medium
SYNTH,mcq,1059,Q 1059,pumping,s1903,Selected D,D,0,36,synth,miscon-pumping,Remember,Easy
SYNTH,short_answer,1060,Q 1060,equivalence,s1482,Explains equivalence,,0,47,synth,miscon-equivalence,Evaluate,Easy
SYNTH,mcq,1061,Q 1061,subset,s1161,Selected B,B,0,47,synth,miscon-subset,Remember,Easy
SYNTH,short_answer,1062,Q 1062,closure,s0290,Explains closure,,1,18,synth,,Create,Medium
SYNTH,mcq,1063,Q 1063,parity,s0219,Selected D,D,0,50,synth,miscon-parity,Understand,Easy
SYNTH,short_answer,1064,Q 1064,DFA,s0418,Explains DFA,,0,43,synth,miscon-DFA,Create,Medium
SYNTH,mcq,1065,Q 1065,NFA,s0683,Selected B,B,1,12,synth,,Analyze,Medium
SYNTH,short_answer,1066,Q 1066,regex,s1083,Explains regex,,1,21,synth,,Create,Hard
SYNTH,mcq,1067,Q 1067,pumping,s0803,Selected D,D,0,36,synth,miscon-pumping,Understand,Medium
SYNTH,short_answer,1068,Q 1068,equivalence,s1193,Explains equivalence,,1,36,synth,,Apply,Hard
SYNTH,mcq,1069,Q 1069,subset,s1388,Selected B,B,0,42,synth,miscon-subset,Analyze,Easy
SYNTH,short_answer,1070,Q 1070,closure,s1138,Explains closure,,0,43,synth,miscon-closure,Analyze,Easy
SYNTH,mcq,1071,Q 1071,parity,s1890,Selected D,D,1,26,synth,,Evaluate,Hard
SYNTH,short_answer,1072,Q 1072,DFA,s0448,Explains DFA,,0,47,synth,miscon-DFA,Remember,Medium
SYNTH,mcq,1073,Q 1073,NFA,s1446,Selected B,B,1,35,synth,,Apply,Hard
SYNTH,short_answer,1074,Q 1074,regex,s0612,Explains regex,,0,42,synth,miscon-regex,Understand,Medium
SYNTH,mcq,1075,Q 1075,pumping,s1425,Selected D,D,1,31,synth,,Apply,Medium
SYNTH,short_answer,1076,Q 1076,equivalence,s0795,Explains equivalence,,0,40,synth,miscon-equivalence,Understand,Easy
SYNTH,mcq,1077,Q 1077,subset,s0149,Selected B,B,0,36,synth,miscon-subset,Understand,Hard
SYNTH,short_answer,1078,Q 1078,closure,s1128,Explains closure,,1,23,synth,,Apply,Easy
SYNTH,mcq,1079,Q 1079,parity,s1813,Selected D,D,0,37,synth,miscon-parity,Understand,Medium
SYNTH,short_answer,1000,Q 1000,DFA,s1824,Explains DFA,,0,30,synth,miscon-DFA,Understand,Easy
SYNTH,mcq,1001,Q 1001,NFA,s1698,Selected B,B,1,32,synth,,Analyze,Easy
SYNTH,short_answer,1002,Q 1002,regex,s1911,Explains regex,,0,56,synth,miscon-regex,Create,Hard
SYNTH,mcq,1003,Q 1003,pumping,s0278,Selected D,D,0,45,synth,miscon-pumping,Remember,Easy
SYNTH,short_answer,1004,Q 1004,equivalence,s0400,Explains equivalence,,1,47,synth,,Apply,Medium
SYNTH,mcq,1005,Q 1005,subset,s0600,Selected B,B,0,46,synth,miscon-subset,Understand,Medium
SYNTH,short_answer,1006,Q 1006,closure,s0833,Explains closure,,0,26,synth,miscon-closure,Understand,Hard
SYNTH,mcq,1007,Q 1007,parity,s0221,Selected D,D,0,44,synth,miscon-parity,Remember,Medium
SYNTH,short_answer,1008,Q 1008,DFA,s0476,Explains DFA,,0,50,synth,miscon-DFA,Create,Medium
SYNTH,mcq,1009,Q 1009,NFA,s1463,Selected B,B,1,13,synth,,Evaluate,Medium
SYNTH,short_answer,1010,Q 1010,regex,s1034,Explains regex,,0,50,synth,miscon-regex,Create,Hard
SYNTH,mcq,1011,Q 1011,pumping,s1382,Selected D,D,0,39,synth,miscon-pumping,Create,Medium
SYNTH,short_answer,1012,Q 1012,equivalence,s1601,Explains equivalence,,0,45,synth,miscon-equivalence,Evaluate,Easy
SYNTH,mcq,1013,Q 1013,subset,s0067,Selected B,B,1,33,synth,,Evaluate,Hard
SYNTH,short_answer,1014,Q 1014,closure,s0643,Explains closure,,1,29,synth,,Create,Hard
SYNTH,mcq,1015,Q 1015,parity,s1838,Selected D,D,1,39,synth,,Understand,Hard
SYNTH,short_answer,1016,Q 1016,DFA,s1763,Explains DFA,,1,33,synth,,Apply,Medium
SYNTH,mcq,1017,Q 1017,NFA,s1543,Selected B,B,0,34,synth,miscon-NFA,Evaluate,Easy
SYNTH,short_answer,1018,Q 1018,regex,s0314,Explains regex,,1,26,synth,,Create,Easy
SYNTH,mcq,1019,Q 1019,pumping,s1325,Selected D,D,0,46,synth,miscon-pumping,Create,Medium
SYNTH,short_answer,1020,Q 1020,equivalence,s0898,Explains equivalence,,1,24,synth,,Apply,Easy
SYNTH,mcq,1021,Q 1021,subset,s0954,Selected B,B,1,41,synth,,Apply,Easy
SYNTH,short_answer,1022,Q 1022,closure,s0077,Explains closure,,0,32,synth,miscon-closure,Apply,Easy
SYNTH,mcq,1023,Q 1023,parity,s1724,Selected D,D,0,55,synth,miscon-parity,Apply,Easy
SYNTH,short_answer,1024,Q 1024,DFA,s0318,Explains DFA,,1,32,synth,,Understand,Hard
SYNTH,mcq,1025,Q 1025,NFA,s1626,Selected B,B,1,30,synth,,Apply,Easy
SYNTH,short_answer,1026,Q 1026,regex,s0335,Explains regex,,0,55,synth,miscon-regex,Understand,Hard
SYNTH,mcq,1027,Q 1027,pumping,s1249,Selected D,D,1,23,synth,,Apply,Medium
SYNTH,short_answer,1028,Q 1028,equivalence,s0801,Explains equivalence,,1,38,synth,,Apply,Easy
SYNTH,mcq,1029,Q 1029,subset,s0919,Selected B,B,1,45,synth,,Apply,Hard
SYNTH,short_answer,1030,Q 1030,closure,s1787,Explains closure,,0,37,synth,miscon-closure,Understand,Easy
SYNTH,mcq,1031,Q 1031,parity,s0412,Selected D,D,0,40,synth,miscon-parity,Understand,Hard
SYNTH,short_answer,1032,Q 1032,DFA,s0314,Explains DFA,,0,37,synth,miscon-DFA,Evaluate,Easy
SYNTH,mcq,1033,Q 1033,NFA,s0020,Selected B,B,0,30,synth,miscon-NFA,Understand,Easy
SYNTH,short_answer,1034,Q 1034,regex,s0276,Explains regex,,0,37,synth,miscon-regex,Apply,Medium
SYNTH,mcq,1035,Q 1035,pumping,s1175,Selected D,D,1,37,synth,,Remember,Easy
SYNTH,short_answer,1036,Q 1036,equivalence,s0419,Explains equivalence,,1,19,synth,,Remember,Easy
SYNTH,mcq,1037,Q 1037,subset,s0045,Selected B,B,1,36,synth,,Understand,Easy
SYNTH,short_answer,1038,Q 1038,closure,s0520,Explains closure,,1,16,synth,,Analyze,Medium
SYNTH,mcq,1039,Q 1039,parity,s0904,Selected D,D,0,36,synth,miscon-parity,Remember,Hard
SYNTH,short_answer,1040,Q 1040,DFA,s1418,Explains DFA,,1,31,synth,,Remember,Hard
SYNTH,mcq,1041,Q 1041,NFA,s1846,Selected B,B,1,33,synth,,Analyze,Medium
SYNTH,short_answer,1042,Q 1042,regex,s0748,Explains regex,,1,37,synth,,Remember,Medium
SYNTH,mcq,1043,Q 1043,pumping,s1753,Selected D,D,0,25,synth,miscon-pumping,Analyze,Easy
SYNTH,short_answer,1044,Q 1044,equivalence,s1590,Explains equivalence,,0,46,synth,miscon-equivalence,Analyze,Hard
SYNTH,mcq,1045,Q 1045,subset,s1250,Selected B,B,1,39,synth,,Apply,Medium
SYNTH,short_answer,1046,Q 1046,closure,s0511,Explains closure,,0,35,synth,miscon-closure,Create,Easy
SYNTH,mcq,1047,Q 1047,parity,s0356,Selected D,D,0,40,synth,miscon-parity,Apply,Hard
SYNTH,short_answer,1048,Q 1048,DFA,s0759,Explains DFA,,1,34,synth,,Understand,Easy
SYNTH,mcq,1049,Q 1049,NFA,s0161,Selected B,B,0,37,synth,miscon-NFA,Understand,Easy
SYNTH,short_answer,1050,Q 1050,regex,s1505,Explains regex,,1,19,synth,,Evaluate,Hard
SYNTH,mcq,1051,Q 1051,pumping,s1577,Selected D,D,0,38,synth,miscon-pumping,Apply,Medium
SYNTH,short_answer,1052,Q 1052,equivalence,s0350,Explains equivalence,,1,34,synth,,Understand,Easy
SYNTH,mcq,1053,Q 1053,subset,s0444,Selected B,B,1,21,synth,,Apply,Hard
SYNTH,short_answer,1054,Q 1054,closure,s1880,Explains closure,,0,11,synth,miscon-closure,Understand,Easy
SYNTH,mcq,1055,Q 1055,parity,s0261,Selected D,D,1,41,synth,,Evaluate,Medium
SYNTH,short_answer,1056,Q 1056,DFA,s0939,Explains DFA,,1,37,synth,,Remember,Hard
SYNTH,mcq,1057,Q 1057,NFA,s1658,Selected B,B,1,28,synth,,Create,Easy
SYNTH,short_answer,1058,Q 1058,regex,s0187,Explains regex,,0,31,synth,miscon-regex,Analyze,Hard
SYNTH,mcq,1059,Q 1059,pumping,s0334,Selected D,D,1,32,synth,,Understand,Hard
SYNTH,short_answer,1060,Q 1060,equivalence,s1633,Explains equivalence,,1,23,synth,,Understand,Medium
SYNTH,mcq,1061,Q 1061,subset,s0107,Selected B,B,1,21,synth,,Apply,Easy
SYNTH,short_answer,1062,Q 1062,closure,s0900,Explains closure,,0,33,synth,miscon-closure,Create,Medium
SYNTH,mcq,1063,Q 1063,parity,s1877,Selected D,D,1,30,synth,,Apply,Hard
SYNTH,short_answer,1064,Q 1064,DFA,s1809,Explains DFA,,0,44,synth,miscon-DFA,Evaluate,Medium
SYNTH,mcq,1065,Q 1065,NFA,s1495,Selected B,B,1,30,synth,,Remember,Medium
SYNTH,short_answer,1066,Q 1066,regex,s1316,Explains regex,,0,47,synth,miscon-regex,Create,Hard
SYNTH,mcq,1067,Q 1067,pumping,s1015,Selected D,D,1,45,synth,,Apply,Medium
SYNTH,short_answer,1068,Q 1068,equivalence,s0848,Explains equivalence,,1,31,synth,,Remember,Hard
SYNTH,mcq,1069,Q 1069,subset,s1612,Selected B,B,1,34,synth,,Evaluate,Easy
SYNTH,short_answer,1070,Q 1070,closure,s1896,Explains closure,,1,31,synth,,Apply,Easy
SYNTH,mcq,1071,Q 1071,parity,s0792,Selected D,D,0,35,synth,miscon-parity,Apply,Hard
SYNTH,short_answer,1072,Q 1072,DFA,s1110,Explains DFA,,1,32,synth,,Understand,Hard
SYNTH,mcq,1073,Q 1073,NFA,s1787,Selected B,B,1,14,synth,,Analyze,Easy
SYNTH,short_answer,1074,Q 1074,regex,s1616,Explains regex,,1,28,synth,,Create,Medium
SYNTH,mcq,1075,Q 1075,pumping,s1289,Selected D,D,0,39,synth,miscon-pumping,Understand,Medium
SYNTH,short_answer,1076,Q 1076,equivalence,s1036,Explains equivalence,,0,42,synth,miscon-equivalence,Remember,Easy
SYNTH,mcq,1077,Q 1077,subset,s0319,Selected B,B,1,37,synth,,Apply,Hard
SYNTH,short_answer,1078,Q 1078,closure,s0083,Explains closure,,1,33,synth,,Evaluate,Hard
SYNTH,mcq,1079,Q 1079,parity,s0703,Selected D,D,1,32,synth,,Analyze,Medium
SYNTH,short_answer,1000,Q 1000,DFA,s1553,Explains DFA,,1,23,synth,,Evaluate,Medium
SYNTH,mcq,1001,Q 1001,NFA,s1460,Selected B,B,1,37,synth,,Apply,Hard
SYNTH,short_answer,1002,Q 1002,regex,s1485,Explains regex,,1,33,synth,,Create,Easy
SYNTH,mcq,1003,Q 1003,pumping,s1940,Selected D,D,1,34,synth,,Understand,Medium
SYNTH,short_answer,1004,Q 1004,equivalence,s0511,Explains equivalence,,1,31,synth,,Create,Easy
SYNTH,mcq,1005,Q 1005,subset,s0925,Selected B,B,0,44,synth,miscon-subset,Evaluate,Easy
SYNTH,short_answer,1006,Q 1006,closure,s1627,Explains closure,,0,43,synth,miscon-closure,Understand,Easy
SYNTH,mcq,1007,Q 1007,parity,s0267,Selected D,D,1,33,synth,,Remember,Easy
SYNTH,short_answer,1008,Q 1008,DFA,s0097,Explains DFA,,0,39,synth,miscon-DFA,Remember,Hard
SYNTH,mcq,1009,Q 1009,NFA,s0938,Selected B,B,0,41,synth,miscon-NFA,Evaluate,Easy
SYNTH,short_answer,1010,Q 1010,regex,s0483,Explains regex,,0,44,synth,miscon-regex,Create,Medium
SYNTH,mcq,1011,Q 1011,pumping,s1410,Selected D,D,0,43,synth,miscon-pumping,Evaluate,Medium
SYNTH,short_answer,1012,Q 1012,equivalence,s1654,Explains equivalence,,0,31,synth,miscon-equivalence,Create,Hard
SYNTH,mcq,1013,Q 1013,subset,s0103,Selected B,B,1,24,synth,,Create,Easy
SYNTH,short_answer,1014,Q 1014,closure,s0931,Explains closure,,0,44,synth,miscon-closure,Remember,Medium
SYNTH,mcq,1015,Q 1015,parity,s0597,Selected D,D,1,22,synth,,Create,Easy
SYNTH,short_answer,1016,Q 1016,DFA,s1635,Explains DFA,,0,40,synth,miscon-DFA,Create,Easy
SYNTH,mcq,1017,Q 1017,NFA,s1226,Selected B,B,0,38,synth,miscon-NFA,Understand,Medium
SYNTH,short_answer,1018,Q 1018,regex,s0213,Explains regex,,0,47,synth,miscon-regex,Evaluate,Hard
SYNTH,mcq,1019,Q 1019,pumping,s1265,Selected D,D,0,45,synth,miscon-pumping,Apply,Hard
SYNTH,short_answer,1020,Q 1020,equivalence,s0727,Explains equivalence,,0,45,synth,miscon-equivalence,Understand,Hard
SYNTH,mcq,1021,Q 1021,subset,s0652,Selected B,B,0,36,synth,miscon-subset,Create,Easy
SYNTH,short_answer,1022,Q 1022,closure,s1012,Explains closure,,1,35,synth,,Remember,Easy
SYNTH,mcq,1023,Q 1023,parity,s0360,Selected D,D,0,43,synth,miscon-parity,Understand,Medium
SYNTH,short_answer,1024,Q 1024,DFA,s1937,Explains DFA,,0,33,synth,miscon-DFA,Analyze,Hard
SYNTH,mcq,1025,Q 1025,NFA,s0522,Selected B,B,1,15,synth,,Understand,Easy
SYNTH,short_answer,1026,Q 1026,regex,s1142,Explains regex,,1,27,synth,,Analyze,Easy
SYNTH,mcq,1027,Q 1027,pumping,s0335,Selected D,D,0,46,synth,miscon-pumping,Remember,Medium
SYNTH,short_answer,1028,Q 1028,equivalence,s1756,Explains equivalence,,0,35,synth,miscon-equivalence,Apply,Easy
SYNTH,mcq,1029,Q 1029,subset,s0296,Selected B,B,1,34,synth,,Remember,Medium
SYNTH,short_answer,1030,Q 1030,closure,s0361,Explains closure,,1,29,synth,,Analyze,Hard
SYNTH,mcq,1031,Q 1031,parity,s0657,Selected D,D,0,50,synth,miscon-parity,Create,Medium
SYNTH,short_answer,1032,Q 1032,DFA,s1211,Explains DFA,,1,24,synth,,Create,Medium
SYNTH,mcq,1033,Q 1033,NFA,s1741,Selected B,B,0,45,synth,miscon-NFA,Understand,Easy
SYNTH,short_answer,1034,Q 1034,regex,s1516,Explains regex,,1,27,synth,,Create,Easy
SYNTH,mcq,1035,Q 1035,pumping,s1418,Selected D,D,1,25,synth,,Evaluate,Easy
SYNTH,short_answer,1036,Q 1036,equivalence,s0415,Explains equivalence,,0,41,synth,miscon-equivalence,Apply,Medium
SYNTH,mcq,1037,Q 1037,subset,s0619,Selected B,B,0,35,synth,miscon-subset,Analyze,Easy
SYNTH,short_answer,1038,Q 1038,closure,s0625,Explains closure,,0,34,synth,miscon-closure,Evaluate,Hard
SYNTH,mcq,1039,Q 1039,parity,s1023,Selected D,D,1,34,synth,,Evaluate,Hard
SYNTH,short_answer,1040,Q 1040,DFA,s1189,Explains DFA,,0,52,synth,miscon-DFA,Apply,Easy
SYNTH,mcq,1041,Q 1041,NFA,s0555,Selected B,B,0,52,synth,miscon-NFA,Analyze,Easy
SYNTH,short_answer,1042,Q 1042,regex,s1648,Explains regex,,1,34,synth,,Understand,Easy
SYNTH,mcq,1043,Q 1043,pumping,s1762,Selected D,D,1,31,synth,,Apply,Hard
SYNTH,short_answer,1044,Q 1044,equivalence,s1400,Explains equivalence,,0,38,synth,miscon-equivalence,Analyze,Hard
SYNTH,mcq,1045,Q 1045,subset,s1402,Selected B,B,0,28,synth,miscon-subset,Apply,Easy
SYNTH,short_answer,1046,Q 1046,closure,s1254,Explains closure,,0,55,synth,miscon-closure,Apply,Easy
SYNTH,mcq,1047,Q 1047,parity,s1614,Selected D,D,1,24,synth,,Create,Medium
SYNTH,short_answer,1048,Q 1048,DFA,s1018,Explains DFA,,1,42,synth,,Apply,Hard
SYNTH,mcq,1049,Q 1049,NFA,s1438,Selected B,B,1,26,synth,,Understand,Medium
SYNTH,short_answer,1050,Q 1050,regex,s0875,Explains regex,,0,32,synth,miscon-regex,Create,Hard
